POZO,XCOORD,YCOORD,Prof,Fecha,runlife,ciclo,Dpiston,Lon_Superficie,SPM,RGP,AYS,Elasticity,SP,Fillage,BBPD,BNPD
BN-0016,288,239,7106,4/28/19,293,0,2.5,45,3,1466.537207,10.36762617,0.69492647,31.27169113,0.199794451,68.36773474,61.27962358
BN-0053,60,198,7161,4/28/19,379,2,1.125,120,3,687.3598224,43.62359887,0.871561845,104.5874214,0.606912064,46.30248564,26.10367504
BN-0059,211,75,7167,4/28/19,140,0,1.125,54,5,866.2717923,12.00923109,0.734351776,39.65499591,0.156953492,29.2598105,25.74593224
BN-0077,300,171,7185,4/29/19,450,3,1.5,120,4,724.301936,14.65062449,0.74033584,88.84030076,0.437826801,93.22901162,79.57037921
BN-0089,109,103,7197,4/29/19,323,3,2.5,100,5,393.5126156,59.51213639,0.856353498,85.63534985,0.922359316,312.033806,126.3358218
BN-0072,109,172,7180,4/29/19,260,5,2.5,45,3,586.9804445,57.95371803,0.866976063,39.01392284,0.659516709,85.29418882,35.86303514
BN-0019,127,266,7122,4/29/19,222,0,1.125,45,4,504.9558011,44.94429153,0.805133499,36.23100747,0.60615842,21.38671082,11.77460516
BN-0084,298,121,7192,4/29/19,436,3,2.5,120,4,688.0957874,11.15682624,0.723757791,86.85093489,0.484204139,253.1704752,224.9246852
BN-0062,107,196,7170,4/29/19,196,7,2,120,7,333.4197705,40.87767975,0.863733376,103.6480051,0.93295242,338.390007,200.0640236
BN-0096,72,233,7204,4/29/19,464,0,2,54,4,625.6985684,43.68796882,0.869196952,46.93663541,0.645901667,87.56498702,49.30962279
BN-0073,220,212,7181,4/29/19,412,7,2,100,3,532.9795643,19.19844141,0.849266166,84.92661659,0.412501389,118.8293219,96.01594416
BN-0054,240,253,7162,4/29/19,479,0,1.125,54,3,1464.380807,11.44582067,0.703168081,37.97107638,0.219258908,16.81038881,14.88630185
BN-0025,98,121,7267,4/29/19,191,2,1.125,45,7,585.9703855,40.1359991,0.858085625,38.61385313,0.609156073,39.88823096,23.87869094
BN-0060,128,58,7168,4/29/19,423,4,1.5,54,3,498.1728256,58.8148894,0.822363558,44.40763212,0.679889397,34.95102686,14.39461907
BN-0037,285,190,7145,4/29/19,309,4,1.125,45,3,1407.662063,9.142834371,0.749024946,33.70612257,0.241288473,14.92222712,13.55791261
BN-0020,170,62,7437,4/29/19,330,4,2.5,100,7,1456.756787,15.22154816,0.789319453,78.93194534,0.335804977,402.6515862,341.3617811
BN-0047,137,52,7155,4/30/19,379,3,1.125,54,3,482.3484675,58.63402289,0.839187858,45.31614431,0.646693841,20.06216515,8.298910644
BN-0085,263,122,7193,4/30/19,382,4,2,100,4,963.1666412,17.76646924,0.794373588,79.43735879,0.357902117,148.1983366,121.8687247
BN-0007,111,155,7144,4/30/19,471,7,2.5,100,3,560.7880581,50.55279556,0.840450044,84.0450044,0.620085509,183.7433909,90.85597014
BN-0099,192,150,7207,4/30/19,437,6,1.125,100,7,1137.702108,16.52243991,0.746032234,74.60322342,0.318676014,77.06536293,64.33228465
BN-0081,265,92,7189,4/30/19,250,4,2.5,74,5,1026.093884,26.18450962,0.796597268,58.9481978,0.425871477,214.7924957,158.550134
BN-0031,233,178,7139,4/30/19,411,3,2.5,74,3,1051.098675,20.12543687,0.736922334,54.53225275,0.266465649,119.2211376,95.22736282
BN-0022,102,139,7325,4/30/19,128,5,1.125,120,3,653.3369891,44.39959419,0.811006733,97.32080795,0.641353062,43.08544232,23.95568077
BN-0011,52,116,7041,4/30/19,474,3,2.5,100,7,549.2959074,56.88305941,0.85732133,85.73213302,0.610531119,437.3410436,188.5680779
BN-0032,201,66,7140,4/30/19,316,6,1.5,74,5,1026.316483,21.28104964,0.770772769,57.03718493,0.440889215,74.81852733,58.89635939
BN-0042,246,292,7150,4/30/19,460,3,2,74,3,1346.494988,5.300058723,0.717173422,53.07083319,0.235777892,74.25670981,70.32106058
BN-0052,202,93,7160,4/30/19,285,2,2.5,100,4,667.493987,12.8282894,0.746644411,74.66444108,0.332594483,217.6468458,189.7264786
BN-0092,180,211,7200,4/30/19,221,4,2,100,4,731.5302529,15.95139588,0.83686003,83.68600301,0.621932056,156.1246072,131.220553
BN-0040,160,129,7148,4/30/19,157,5,2,100,4,875.2568059,16.30561073,0.764873442,76.48734417,0.364627645,142.6947893,119.4275324
BN-0005,258,57,7415,5/1/19,350,3,1.125,54,3,1360.471066,22.39868704,0.744872388,40.22310895,0.292335109,17.80739882,13.81877529
BN-0023,154,227,7148,5/1/19,259,2,2.5,100,7,1393.484172,5.82980472,0.705257498,70.52574982,0.234227013,359.7694812,338.795623
BN-0049,234,114,7157,5/1/19,423,1,1.125,120,3,812.3223914,13.73266686,0.739763202,88.77158428,0.245007286,39.30056742,33.90355142
BN-0051,214,195,7159,5/1/19,242,2,2,120,7,564.8114995,15.64762837,0.814436745,97.73240934,0.707268953,319.07677,269.1488228
BN-0064,160,187,7172,5/1/19,300,0,2.5,54,7,1432.224389,15.77316597,0.752645396,40.64285139,0.357220994,207.3293457,174.6269439
BN-0074,71,245,7182,5/1/19,209,1,1.125,45,7,350.2952203,40.20458084,0.884409812,39.79844154,0.959303029,41.11191448,24.58304159
BN-0078,193,275,7186,5/1/19,463,5,2,45,5,710.5004456,11.6281336,0.788299624,35.47348306,0.413203894,82.7241625,73.10488637
BN-0093,202,145,7201,5/1/19,401,3,1.125,45,5,838.8135629,21.98072134,0.782416536,35.20874412,0.263285135,25.97910193,20.26870793
BN-0076,251,239,7184,5/2/19,396,1,1.5,120,7,1108.710668,12.09428834,0.700860836,84.10330029,0.163452665,154.4515058,135.7716953
BN-0006,65,233,7281,5/2/19,443,2,2,74,3,823.5127406,44.63415651,0.789860006,58.44964042,0.310279456,81.78273688,45.2797021
BN-0036,233,60,7144,5/2/19,348,6,1.5,100,5,1197.527524,22.54538813,0.739726458,73.97264583,0.375293014,97.03361817,75.15701234
BN-0012,60,114,7024,5/2/19,256,0,1.5,100,5,385.1207535,52.44537767,0.906004357,90.60043572,0.93885158,118.8451216,56.51634873
BN-0042,246,292,7150,5/2/19,462,3,2,74,3,1427.281064,14.34347525,0.74622558,55.22069291,0.158470136,77.26479352,66.18233698
BN-0017,63,194,7166,5/2/19,398,0,1.5,45,5,366.7149218,46.05798262,0.924409583,41.59843122,0.967984417,54.56674215,29.43440153
BN-0035,273,242,7143,5/2/19,335,2,1.125,45,3,982.1680855,14.8542508,0.686696901,30.90136054,0.192637136,13.68051514,11.64837711
BN-0091,142,233,7199,5/2/19,472,4,1.125,100,7,608.9689639,43.43289805,0.855227206,85.52272061,0.60293703,88.34523764,49.97434064
BN-0067,50,103,7175,5/2/19,481,0,2.5,45,5,178.9665335,58.77713991,0.887032355,39.91645597,0.952118007,145.4455865,59.95683063
BN-0090,125,293,7198,5/2/19,388,6,1.125,120,4,468.5209026,42.89806702,0.814259322,97.71111859,0.688031311,57.67765191,32.93505414
BN-0016,288,239,7106,5/2/19,297,0,2.5,45,3,732.5902026,17.59575859,0.843593752,37.96171884,0.713241883,82.99380781,68.39041774
BN-0033,297,198,7141,5/2/19,340,0,2.5,54,7,602.7992048,6.009128125,0.761138683,41.10148888,0.359017943,209.6689702,197.0696931
BN-0071,69,85,7179,5/2/19,417,3,1.5,45,4,540.1105264,58.60433015,0.793953502,35.72790758,0.623057424,37.49286622,15.52042312
BN-0023,154,227,7148,5/3/19,261,2,2.5,100,7,1134.15661,13.88020245,0.746899225,74.68992253,0.208894411,381.0119673,328.1267349
BN-0052,202,93,7160,5/3/19,288,2,2.5,100,4,609.3366949,20.00675104,0.776328713,77.63287125,0.748151771,226.2998197,181.0245782
BN-0050,158,119,7158,5/3/19,465,0,1.125,120,4,971.2440416,12.25695693,0.7415775,88.98929997,0.198050986,52.52927141,46.09078124
BN-0053,60,198,7161,5/3/19,384,2,1.125,120,3,484.8969938,40.90253025,0.816434615,97.9721538,0.688504018,43.3738033,25.63282028
BN-0084,298,121,7192,5/3/19,440,3,2.5,120,4,677.7465324,17.09579901,0.794310953,95.31731436,0.717404282,277.8499714,230.3492987
BN-0080,139,96,7188,5/3/19,333,3,1.5,120,5,457.8415617,50.897065,0.86253061,103.5036732,0.688673107,135.7709433,66.66751804
BN-0062,107,196,7170,5/3/19,200,7,2,120,7,652.1365129,40.86127079,0.866888821,104.0266586,0.613453012,339.6262349,200.8506394
BN-0044,92,206,7152,5/3/19,398,3,2,100,3,480.8734248,48.3566307,0.875849825,87.58498253,0.683428413,122.5489076,63.28838492
BN-0039,248,257,7147,5/3/19,359,7,1.5,45,4,1152.300213,16.26740135,0.761506203,34.26777913,0.43252128,35.96060742,30.11075108
BN-0098,152,97,7206,5/3/19,426,2,2.5,100,7,1414.308619,26.18301746,0.765257675,76.52576746,0.41639852,390.3770713,288.1645746
BN-0038,246,147,7146,5/3/19,136,2,2,100,7,881.1439719,20.63322032,0.78973139,78.97313904,0.367472704,257.8315043,204.632562
BN-0021,268,253,7225,5/3/19,177,6,1.5,74,7,838.861971,22.53931551,0.777457686,57.53186875,0.337119251,105.6544004,81.84062174
BN-0056,236,99,7164,5/3/19,159,6,1.5,120,7,805.9487509,11.79596811,0.715743953,85.88927438,0.187529264,157.7313579,139.1254172
BN-0040,160,129,7148,5/4/19,161,5,2,100,4,795.2042803,26.92706663,0.846241855,84.62418552,0.644568339,157.8748805,115.3638062
BN-0019,127,266,7122,5/4/19,227,0,1.125,45,4,472.0259646,47.69068129,0.833736543,37.51814445,0.64763227,22.14649169,11.58467892
BN-0074,71,245,7182,5/4/19,212,1,1.125,45,7,463.0560733,49.97693628,0.840687034,37.83091651,0.611865629,39.07945498,19.54874067
BN-0060,128,58,7168,5/4/19,428,4,1.5,54,3,480.7065057,50.42215782,0.864639582,46.69053745,0.685699323,36.7477875,18.21876009
BN-0008,275,214,7040,5/4/19,451,5,2,120,5,968.4604204,13.79261839,0.720648189,86.47778271,0.245903592,201.6661893,173.8511414
BN-0009,158,256,7464,5/4/19,470,6,1.5,45,7,1486.105307,23.72605871,0.721270849,32.45718819,0.28686731,59.60600326,45.46384793
BN-0022,102,139,7325,5/4/19,132,5,1.125,120,3,611.5824191,40.10506612,0.799467866,95.9361439,0.639456801,42.4724299,25.43883381
BN-0010,144,208,7285,5/4/19,124,0,2,45,7,690.0747669,44.75084219,0.802147445,36.09663502,0.66606637,117.848294,65.11018993
BN-0095,122,290,7203,5/4/19,400,5,2.5,45,5,913.6847857,43.55217823,0.836098801,37.62444604,0.318589645,137.0940752,77.38661923
BN-0030,156,91,7138,5/4/19,455,2,2,120,5,842.153793,27.37735143,0.795366215,95.44394582,0.380583464,222.5752817,161.6400646
BN-0046,218,107,7154,5/4/19,155,2,2,54,5,837.8639516,21.99176691,0.761185603,41.10402256,0.271375479,95.85458062,74.77446468
BN-0013,261,258,7303,5/4/19,324,0,1.125,54,5,910.5349738,17.40167788,0.729703417,39.40398451,0.417762048,29.07459938,24.01513125
BN-0064,160,187,7172,5/4/19,303,0,2.5,54,7,1120.069575,13.72125055,0.68503103,36.99167562,0.167562774,188.7037852,162.811266
BN-0054,240,253,7162,5/5/19,485,0,1.125,54,3,994.6420132,18.91764,0.745814013,40.27395668,0.29194915,17.8299099,14.45691173
BN-0066,137,176,7174,5/5/19,156,7,1.5,45,7,329.8480513,51.44366225,0.874151098,39.3367994,0.90345653,72.24006527,35.07713008
BN-0037,285,190,7145,5/5/19,315,4,1.125,45,3,1236.388092,6.076269109,0.71008521,31.95383446,0.222930059,14.14646179,13.2868847
BN-0078,193,275,7186,5/5/19,467,5,2,45,5,1074.938352,8.182011982,0.68827715,30.97247177,0.165538073,72.22780416,66.31811657
BN-0087,171,92,7195,5/5/19,315,3,1.125,74,7,715.7688608,14.98621309,0.730277491,54.04053435,0.45384047,55.82404086,47.45813114
BN-0085,263,122,7193,5/5/19,387,4,2,100,4,702.8769174,13.99054232,0.783302964,78.33029644,0.507169593,146.133001,125.6882017
BN-0049,234,114,7157,5/5/19,427,1,1.125,120,3,781.1832066,10.87060416,0.759019297,91.08231568,0.399562018,40.32356431,35.94014925
BN-0077,300,171,7185,5/5/19,456,3,1.5,120,4,1066.761223,25.42092958,0.752588236,90.31058837,0.27770934,94.77193143,70.68002548
BN-0055,122,62,7163,5/5/19,300,6,1.125,100,5,461.2640004,53.83285644,0.857785643,85.77856433,0.621919333,63.29251787,29.22034759
BN-0014,224,279,7212,5/5/19,487,3,1.5,74,7,1277.770172,19.55147186,0.76239824,56.41746973,0.387515543,103.6078623,83.35100026
BN-0073,220,212,7181,5/5/19,418,7,2,100,3,868.3004086,14.16517967,0.747560338,74.75603379,0.227521103,104.5986425,89.78205686
BN-0059,211,75,7167,5/5/19,147,0,1.125,54,5,871.2113937,28.39528516,0.799342961,43.16451989,0.302527874,31.84934567,22.80563315
BN-0002,225,245,7072,5/5/19,249,2,1.5,100,4,731.1954758,13.49544107,0.781304921,78.13049206,0.573411522,81.99013837,70.92520756
BN-0047,137,52,7155,5/6/19,385,3,1.125,54,3,403.0023305,55.90113844,0.848704666,45.83005197,0.649908481,20.2896801,8.947517938
BN-0061,270,224,7169,5/6/19,134,5,2.5,74,5,1095.463884,19.02979573,0.737715796,54.59096893,0.360567304,198.9158431,161.0625645
BN-0034,179,120,7142,5/6/19,168,3,2,54,4,692.6718212,20.44444604,0.793198502,42.83271912,0.422950355,79.90872079,63.57182549
BN-0058,143,188,7166,5/6/19,125,1,2,100,4,574.6636896,46.83777139,0.842744497,84.27444971,0.645800488,157.2224134,83.58293884
BN-0043,101,85,7151,5/6/19,242,5,1.125,74,3,261.9153737,56.44170892,0.867106368,64.1658712,0.969567964,28.40723377,12.37370557
BN-0099,192,150,7207,5/6/19,443,6,1.125,100,7,1431.646313,24.92758924,0.73816894,73.81689397,0.364904832,76.25308215,57.24502705
BN-0007,111,155,7144,5/6/19,477,7,2.5,100,3,306.3093253,54.17805152,0.877631165,87.7631165,0.936869082,191.8721134,87.91954095
BN-0020,170,62,7437,5/6/19,337,4,2.5,100,7,881.7623459,19.6883173,0.769913115,76.99131152,0.427194787,392.7519279,315.4256821
BN-0096,72,233,7204,5/6/19,471,0,2,54,4,662.2132369,41.34732175,0.868744755,46.91221676,0.600441661,87.51943159,51.33249062
BN-0072,109,172,7180,5/6/19,267,5,2.5,45,3,544.0650017,56.38108528,0.797326768,35.87970454,0.685218891,78.44200406,34.21555086
BN-0065,266,54,7173,5/6/19,394,4,1.125,100,3,720.0260962,21.50366283,0.805263144,80.52631438,0.629877993,35.6502576,27.98414641
BN-0051,214,195,7159,5/6/19,247,2,2,120,7,1360.086302,19.45821514,0.78687416,94.42489914,0.372019542,308.2784107,248.2929343
BN-0070,168,280,7178,5/6/19,161,3,2,74,7,899.8355172,5.828983622,0.741869115,54.89831451,0.241933714,179.2320172,168.7846123
BN-0024,292,51,7221,5/7/19,373,7,2,45,7,891.507526,16.05993251,0.755059276,33.97766741,0.314538651,110.9302885,93.11495903
BN-0032,201,66,7140,5/7/19,323,6,1.5,74,5,710.2158164,10.43766567,0.793355341,58.70829521,0.387525482,77.01060624,68.97249663
BN-0041,91,91,7149,5/7/19,142,5,2.5,120,4,516.4449063,56.55475904,0.792209481,95.06513776,0.605324434,277.1148766,120.3932259
BN-0003,85,180,7356,5/7/19,340,3,1.5,74,4,670.1156441,44.38234538,0.863658607,63.91073692,0.610519008,67.06792732,37.30160818
BN-0086,103,112,7194,5/7/19,236,0,1.5,100,3,293.0912835,58.63902964,0.884012034,88.40120338,0.916050183,69.57616712,28.77737786
BN-0011,52,116,7041,5/7/19,481,3,2.5,100,7,419.0614942,58.87212768,0.821596104,82.15961041,0.656279929,419.1167126,172.3737864
BN-0004,60,285,7079,5/7/19,185,4,1.125,54,3,528.5653005,40.40927058,0.817034978,44.11988883,0.611269165,19.53256416,11.63959746
BN-0097,87,113,7205,5/7/19,488,6,1.125,120,7,597.1337563,43.39845533,0.809677806,97.16133677,0.636939968,100.3679645,56.80981826
BN-0068,110,259,7176,5/7/19,348,5,1.125,120,7,481.9473587,47.09874347,0.864321969,103.7186363,0.651147871,107.1416754,56.67929255
BN-0015,141,72,7321,5/7/19,487,3,1.5,74,5,676.1576923,43.87037574,0.871391449,64.48296726,0.692941428,84.5855323,47.47754146
BN-0082,218,199,7190,5/7/19,175,5,1.125,74,4,521.1941341,16.84590128,0.822827218,60.88921412,0.555803144,35.94214198,29.88736422
BN-0029,283,169,7137,5/7/19,167,0,1.5,120,3,989.8714991,26.84150964,0.775339325,93.04071899,0.398651842,73.22769788,53.57227829
BN-0045,258,199,7153,5/7/19,312,1,2,54,7,1380.049151,15.15885414,0.73103505,39.47589271,0.323061368,128.8808945,109.3440277
BN-0075,220,89,7183,5/8/19,447,3,2,54,5,677.7240441,15.95946656,0.825058403,44.55315377,0.583570724,103.8979546,87.31639528
BN-0089,109,103,7197,5/8/19,332,3,2.5,100,5,546.0489971,50.73160856,0.818330369,81.83303689,0.62270988,298.1791282,146.9080601
BN-0005,258,57,7415,5/8/19,357,3,1.125,54,3,1464.710466,17.79747502,0.762780163,41.19012882,0.430577338,18.23551362,14.99005264
BN-0092,180,211,7200,5/8/19,229,4,2,100,4,1032.601965,18.09267371,0.776462681,77.64626813,0.252803033,144.8568778,118.6483956
BN-0088,103,220,7196,5/8/19,409,4,1.5,100,3,370.2642599,48.92840092,0.926199152,92.61991517,0.969923396,72.89650424,37.22941039
BN-0079,173,217,7187,5/8/19,442,1,2.5,45,4,719.5839167,5.333495223,0.761752741,34.27887334,0.549554818,99.92291577,94.59353183
BN-0093,202,145,7201,5/8/19,408,3,1.125,45,5,957.5338404,29.94967748,0.775382313,34.8922041,0.400301367,25.74553991,18.03483374
BN-0048,170,298,7156,5/8/19,226,1,1.125,74,4,865.5078124,10.26154547,0.712823355,52.74892826,0.197627152,31.13703299,27.94189219
BN-0069,58,136,7177,5/8/19,305,0,2.5,45,5,494.4806281,50.51885244,0.853171114,38.39270014,0.628180973,139.8934011,69.22086022
BN-0083,201,233,7191,5/8/19,193,4,2.5,74,4,1376.144817,13.42990598,0.727128728,53.80752585,0.206851443,156.8489379,135.784273
BN-0018,118,140,7003,5/8/19,471,5,1.5,100,7,456.6640244,50.64479151,0.865019381,86.50193809,0.69986405,158.8564842,78.40394898
BN-0025,98,121,7267,5/8/19,200,2,1.125,45,7,690.7513883,41.37215646,0.798661833,35.93978247,0.641774852,37.12590761,21.76611903
BN-0026,257,181,7161,5/8/19,301,2,1.125,120,4,1475.034322,15.45912602,0.731589868,87.79078412,0.341206576,51.82180248,43.81060473
BN-0001,102,108,7012,5/9/19,316,6,2.5,100,7,263.3499038,54.16253147,0.857966531,85.79665312,0.951735085,437.6701767,200.6169295
BN-0027,205,293,7221,5/9/19,288,0,1.5,100,5,836.3302287,23.15058554,0.756107954,75.61079541,0.422836196,99.18246088,76.22114043
BN-0028,141,194,7270,5/9/19,161,2,2,120,5,707.4700365,43.40561814,0.875463011,105.0555613,0.678841729,244.9895689,138.6503321
BN-0031,233,178,7139,5/9/19,420,3,2.5,74,3,1080.168137,26.16834318,0.787105293,58.24579168,0.434486068,127.3398621,94.01712998
BN-0057,211,233,7165,5/9/19,484,0,2,100,4,1031.886824,18.57929482,0.793141254,79.31412539,0.341478466,147.9684323,120.476941
BN-0063,203,293,7171,5/9/19,377,4,2,54,4,806.0926212,10.65815012,0.693483321,37.44809931,0.229768991,69.86317408,62.41705211
BN-0081,265,92,7189,5/9/19,259,4,2.5,74,5,635.8474512,22.6420503,0.799439031,59.15848833,0.464149718,215.5587418,166.7518231
BN-0094,202,181,7202,5/9/19,337,3,2.5,120,3,825.8609524,22.01736206,0.748018589,89.76223063,0.25531014,196.2426767,153.0352161
BN-0090,125,293,7198,5/10/19,396,6,1.125,120,4,405.5361605,45.80691152,0.854537166,102.5444599,0.625613812,60.53071288,32.80346279
BN-0073,220,212,7181,5/10/19,423,7,2,100,3,1033.150894,12.75698143,0.747733105,74.77331048,0.166143523,104.622816,91.27610279
BN-0059,211,75,7167,5/10/19,152,0,1.125,54,5,686.8944834,17.16056315,0.797971882,43.09048161,0.545839162,31.79471583,26.33856354
BN-0048,170,298,7156,5/10/19,228,1,1.125,74,4,822.3182968,17.59257634,0.723956739,53.57279872,0.399287383,31.62335342,26.05999083
BN-0004,60,285,7079,5/10/19,188,4,1.125,54,3,612.7710047,44.43256526,0.877438179,47.38166167,0.671949873,20.97660196,11.6561596
BN-0038,246,147,7146,5/10/19,143,2,2,100,7,837.1375602,25.73490805,0.736594152,73.65941519,0.323329028,240.4832587,178.5951132
BN-0017,63,194,7166,5/10/19,406,0,1.5,45,5,577.7344652,43.01504388,0.85197118,38.33870311,0.629341034,50.29079381,28.65818679
BN-0098,152,97,7206,5/10/19,433,2,2.5,100,7,1014.361424,28.66858128,0.766487816,76.64878157,0.273126072,391.004597,278.9091263
BN-0096,72,233,7204,5/10/19,475,0,2,54,4,639.9262835,44.4304421,0.877219557,47.36985607,0.650733271,88.37320348,49.10859848
BN-0039,248,257,7147,5/10/19,366,7,1.5,45,4,1271.790408,16.056104,0.798090927,35.91409171,0.377782783,37.68824784,31.63698357
BN-0062,107,196,7170,5/10/19,207,7,2,120,7,616.2122339,43.4615744,0.828038165,99.36457979,0.646148199,324.4054801,183.413751
BN-0014,224,279,7212,5/10/19,492,3,1.5,74,7,1081.820399,16.6859283,0.753278191,55.74258615,0.349440462,102.3684723,85.28734241
BN-0077,300,171,7185,5/10/19,461,3,1.5,120,4,1167.980533,15.66716295,0.761073491,91.32881889,0.385771859,95.84046254,80.8249811
BN-0078,193,275,7186,5/11/19,473,5,2,45,5,1260.348872,7.44957739,0.720171862,32.40773381,0.168869389,75.57483524,69.9448294
BN-0027,205,293,7221,5/11/19,290,0,1.5,100,5,945.2445958,19.55129939,0.772080298,77.20802975,0.335063592,101.277633,81.47653976
BN-0093,202,145,7201,5/11/19,411,3,1.125,45,5,1456.34762,24.35017192,0.747406581,33.63329616,0.270704048,24.81664288,18.77374767
BN-0066,137,176,7174,5/11/19,162,7,1.5,45,7,320.7789649,55.89990195,0.893179592,40.19308163,0.927980012,73.81258476,32.55142225
BN-0047,137,52,7155,5/11/19,390,3,1.125,54,3,546.1492553,57.12863084,0.849860818,45.89248418,0.629927636,20.31731982,8.710313183
BN-0094,202,181,7202,5/11/19,339,3,2.5,120,3,1287.204682,19.77489186,0.720751376,86.49016509,0.250086721,189.0891234,151.6969537
BN-0026,257,181,7161,5/11/19,304,2,1.125,120,4,1291.862291,8.144268471,0.70365558,84.43866963,0.213214615,49.8430912,45.78373604
BN-0031,233,178,7139,5/11/19,422,3,2.5,74,3,740.6621589,18.93928954,0.80266663,59.39733063,0.585505935,129.8574141,105.2633425
BN-0097,87,113,7205,5/11/19,492,6,1.125,120,7,658.2279151,43.71701414,0.815923626,97.91083515,0.605804207,101.1421987,56.92584939
BN-0074,71,245,7182,5/11/19,219,1,1.125,45,7,474.2352782,44.23424249,0.879627762,39.58324928,0.622787279,40.8896202,22.80240645
